Area,Year,Item,Area harvested,Production,Yield
United Republic of Tanzania,2022,"Broad beans and horse beans, green",1666.0,6787.6,4074.7
United Republic of Tanzania,2022,Buckwheat,21225.0,22247.65,1048.2
United Republic of Tanzania,2022,Cabbages,7389.0,85279.34,11540.6
United Republic of Tanzania,2022,Carrots and turnips,483.0,1396.08,2890.1
United Republic of Tanzania,2022,"Cashew nuts, in shell",790658.0,240158.0,303.7
United Republic of Tanzania,2022,"Cassava, fresh",978808.0,6305487.15,6442.0
United Republic of Tanzania,2022,Castor oil seeds,7000.0,3000.0,428.6
United Republic of Tanzania,2022,Cereals n.e.c.,54252.0,57974.02,1068.6
United Republic of Tanzania,2022,"Chick peas, dry",21010.0,18727.0,891.3
United Republic of Tanzania,2022,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",3031.0,6786.58,2239.2
United Republic of Tanzania,2022,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",592.0,15816.26,26711.5
United Republic of Tanzania,2022,"Cloves (whole stems), raw",7125.0,8562.41,1201.7
United Republic of Tanzania,2022,Cocoa beans,16740.0,12000.0,716.9
United Republic of Tanzania,2022,"Coconuts, in shell",87709.0,480000.0,5472.6
United Republic of Tanzania,2022,"Coffee, green",256707.0,66837.0,260.4
United Republic of Tanzania,2022,"Cow peas, dry",197623.0,204995.0,1037.3
United Republic of Tanzania,2022,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",977.0,2182.09,2233.5
United Republic of Tanzania,2022,"Ginger, raw",210.0,1157.34,5516.4
United Republic of Tanzania,2022,Grapes,2407.0,15513.0,6444.7
United Republic of Tanzania,2022,Green corn (maize),14458.0,52851.77,3655.6
United Republic of Tanzania,2022,Green garlic,1764.0,6222.81,3527.5
United Republic of Tanzania,2022,"Groundnuts, excluding shelled",1020000.0,936799.0,918.4
United Republic of Tanzania,2022,Lemons and limes,2136.0,10349.21,4846.1
United Republic of Tanzania,2022,Maize (corn),4000000.0,6537000.0,1634.3
United Republic of Tanzania,2022,"Mangoes, guavas and mangosteens",33083.0,444789.0,13444.8
United Republic of Tanzania,2022,Millet,300000.0,335000.0,1116.7
United Republic of Tanzania,2022,"Nutmeg, mace, cardamoms, raw",1712.0,800.66,467.6
United Republic of Tanzania,2022,Oil palm fruit,5627.0,78237.73,13904.0
United Republic of Tanzania,2022,Okra,9935.0,43979.66,4426.6
United Republic of Tanzania,2022,"Onions and shallots, dry (excluding dehydrated)",43149.0,454221.1,10526.7
United Republic of Tanzania,2022,Oranges,25570.0,350974.0,13726.0
United Republic of Tanzania,2022,"Other beans, green",1073.0,5305.64,4942.6
United Republic of Tanzania,2022,"Other citrus fruit, n.e.c.",14094.0,48145.95,3416.0
United Republic of Tanzania,2022,"Other fibre crops, raw, n.e.c.",1607.0,8013.94,4987.0
United Republic of Tanzania,2022,"Other fruits, n.e.c.",31931.0,202616.38,6345.5
United Republic of Tanzania,2022,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",6278.0,29484.12,4696.2
United Republic of Tanzania,2022,"Other oil seeds, n.e.c.",43254.0,49066.8,1134.4
United Republic of Tanzania,2022,Other pulses n.e.c.,58538.0,61068.39,1043.2
United Republic of Tanzania,2022,"Other tropical fruits, n.e.c.",19851.0,50816.55,2559.9
United Republic of Tanzania,2022,"Other vegetables, fresh n.e.c.",333382.0,1941336.72,5823.2
United Republic of Tanzania,2022,Pears,688.0,5181.19,7529.4
United Republic of Tanzania,2022,"Peas, dry",51072.0,31088.23,608.7
United Republic of Tanzania,2022,"Peas, green",5392.0,9575.63,1776.0
United Republic of Tanzania,2022,"Pepper (Piper spp.), raw",983.0,437.55,444.9
United Republic of Tanzania,2022,"Pigeon peas, dry",71122.0,80120.0,1126.5
United Republic of Tanzania,2022,Pineapples,18969.0,462512.51,24383.0
United Republic of Tanzania,2022,Plantains and cooking bananas,315558.0,580742.61,1840.4
United Republic of Tanzania,2022,Plums and sloes,625.0,4125.76,6604.1
United Republic of Tanzania,2022,Potatoes,115218.0,979131.18,8498.1
United Republic of Tanzania,2022,"Pyrethrum, dried flowers",6422.0,2694.0,419.5
United Republic of Tanzania,2022,Rice,1420000.0,4135400.0,2912.3
United Republic of Tanzania,2022,Safflower seed,25667.0,14392.43,560.7
United Republic of Tanzania,2022,"Seed cotton, unginned",189437.0,144792.0,764.3
United Republic of Tanzania,2022,Sesame seed,109252.0,79170.43,724.7
United Republic of Tanzania,2022,"Sisal, raw",57515.0,44151.0,767.6
United Republic of Tanzania,2022,Sorghum,711770.0,768000.0,1079.0
United Republic of Tanzania,2022,Soya beans,40854.0,47651.0,1166.4
United Republic of Tanzania,2022,Sugar cane,48622.0,3536366.3,72731.8
United Republic of Tanzania,2022,Sunflower seed,1070000.0,1150000.0,1074.8
United Republic of Tanzania,2022,Sweet potatoes,578116.0,4264295.03,7376.2
United Republic of Tanzania,2022,Tea leaves,20413.0,145000.0,7103.4
United Republic of Tanzania,2022,Tomatoes,40794.0,560172.9,13731.9
United Republic of Tanzania,2022,Unmanufactured tobacco,93258.0,70699.0,758.1
United Republic of Tanzania,2022,Watermelons,12410.0,94215.0,7591.9
United Republic of Tanzania,2022,Wheat,60000.0,66000.0,1100.0
United Republic of Tanzania,2022,Yams,1478.0,9351.24,6328.8
United Republic of Tanzania,2023,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1354.0,1340.32,990.1
United Republic of Tanzania,2023,Bananas,350204.0,3673670.7,10490.1
United Republic of Tanzania,2023,Barley,1984.0,3787.0,1909.1
United Republic of Tanzania,2023,"Beans, dry",1080752.0,1484000.0,1373.1
United Republic of Tanzania,2023,"Broad beans and horse beans, green",1663.0,6837.5,4111.2
United Republic of Tanzania,2023,Buckwheat,21218.0,22190.89,1045.8
United Republic of Tanzania,2023,Cabbages,7430.0,85068.09,11448.6
United Republic of Tanzania,2023,Carrots and turnips,479.0,1394.7,2913.5
United Republic of Tanzania,2023,"Cashew nuts, in shell",633699.0,189114.0,298.4
United Republic of Tanzania,2023,"Cassava, fresh",984122.0,6355924.95,6458.5
United Republic of Tanzania,2023,Castor oil seeds,6000.0,3000.0,500.0
United Republic of Tanzania,2023,Cereals n.e.c.,54274.0,57964.42,1068.0
United Republic of Tanzania,2023,"Chick peas, dry",18265.0,16492.79,903.0
United Republic of Tanzania,2023,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",3043.0,6735.39,2213.5
United Republic of Tanzania,2023,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",590.0,15874.06,26909.8
United Republic of Tanzania,2023,"Cloves (whole stems), raw",7113.0,8581.94,1206.5
United Republic of Tanzania,2023,Cocoa beans,16726.0,12000.0,717.4
United Republic of Tanzania,2023,"Coconuts, in shell",85653.0,489624.48,5716.4
United Republic of Tanzania,2023,"Coffee, green",244438.0,62917.0,257.4
United Republic of Tanzania,2023,"Cow peas, dry",201009.0,210866.3,1049.0
United Republic of Tanzania,2023,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",980.0,2190.65,2234.5
United Republic of Tanzania,2023,"Ginger, raw",208.0,987.67,4744.9
United Republic of Tanzania,2023,Grapes,2556.0,16921.08,6620.5
United Republic of Tanzania,2023,Green corn (maize),14556.0,52533.17,3609.0
United Republic of Tanzania,2023,Green garlic,1755.0,6208.31,3536.7
United Republic of Tanzania,2023,"Groundnuts, excluding shelled",669260.0,586216.0,875.9
United Republic of Tanzania,2023,Lemons and limes,2144.0,10406.37,4854.7
United Republic of Tanzania,2023,Maize (corn),4200000.0,8010949.0,1907.4
United Republic of Tanzania,2023,"Mangoes, guavas and mangosteens",33843.0,459734.96,13584.4
United Republic of Tanzania,2023,Millet,300000.0,282000.0,940.0
United Republic of Tanzania,2023,"Nutmeg, mace, cardamoms, raw",1705.0,800.3,469.3
United Republic of Tanzania,2023,Oil palm fruit,5643.0,78513.86,13914.7
United Republic of Tanzania,2023,Okra,9798.0,43879.87,4478.6
United Republic of Tanzania,2023,"Onions and shallots, dry (excluding dehydrated)",28673.0,303834.41,10596.6
United Republic of Tanzania,2023,Oranges,27129.0,382386.75,14095.2
United Republic of Tanzania,2023,"Other beans, green",1076.0,5325.25,4949.5
United Republic of Tanzania,2023,"Other citrus fruit, n.e.c.",14121.0,47777.72,3383.4
United Republic of Tanzania,2023,"Other fibre crops, raw, n.e.c.",1628.0,8117.93,4986.6
United Republic of Tanzania,2023,"Other fruits, n.e.c.",31957.0,202709.23,6343.2
United Republic of Tanzania,2023,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",6302.0,29557.07,4689.8
United Republic of Tanzania,2023,"Other oil seeds, n.e.c.",43306.0,48949.58,1130.3
United Republic of Tanzania,2023,Other pulses n.e.c.,45488.0,47844.08,1051.8
United Republic of Tanzania,2023,"Other tropical fruits, n.e.c.",19898.0,50840.86,2555.1
United Republic of Tanzania,2023,"Other vegetables, fresh n.e.c.",332669.0,1938663.91,5827.6
United Republic of Tanzania,2023,Pears,687.0,5196.27,7568.7
United Republic of Tanzania,2023,"Peas, dry",48608.0,29903.09,615.2
United Republic of Tanzania,2023,"Peas, green",5401.0,9589.99,1775.6
United Republic of Tanzania,2023,"Pepper (Piper spp.), raw",978.0,438.13,447.8
United Republic of Tanzania,2023,"Pigeon peas, dry",241782.0,276650.61,1144.2
United Republic of Tanzania,2023,Pineapples,18136.0,443910.5,24477.2
United Republic of Tanzania,2023,Plantains and cooking bananas,317834.0,580653.62,1826.9
United Republic of Tanzania,2023,Plums and sloes,624.0,4114.06,6595.0
United Republic of Tanzania,2023,Potatoes,112131.0,962026.17,8579.5
United Republic of Tanzania,2023,"Pyrethrum, dried flowers",10107.0,4239.0,419.4
United Republic of Tanzania,2023,Rice,1200000.0,3588000.0,2990.0
United Republic of Tanzania,2023,Safflower seed,25719.0,14334.04,557.3
United Republic of Tanzania,2023,"Seed cotton, unginned",277502.0,174486.0,628.8
United Republic of Tanzania,2023,Sesame seed,365199.0,266994.0,731.1
United Republic of Tanzania,2023,"Sisal, raw",72791.0,56733.0,779.4
United Republic of Tanzania,2023,Sorghum,683967.0,737819.0,1078.7
United Republic of Tanzania,2023,Soya beans,33247.0,39323.15,1182.8
United Republic of Tanzania,2023,Sugar cane,48778.0,3588873.99,73575.1
United Republic of Tanzania,2023,Sunflower seed,1085000.0,1170000.0,1078.3
United Republic of Tanzania,2023,Sweet potatoes,595104.0,4514919.3,7586.8
United Republic of Tanzania,2023,Tea leaves,14677.0,103000.0,7017.9
United Republic of Tanzania,2023,Tomatoes,41149.0,571816.04,13896.3
United Republic of Tanzania,2023,Unmanufactured tobacco,162062.0,122859.0,758.1
United Republic of Tanzania,2023,Watermelons,13757.0,102737.69,7468.2
United Republic of Tanzania,2023,Wheat,60000.0,86522.0,1442.0
United Republic of Tanzania,2023,Yams,1461.0,9334.07,6386.9
United States of America,2019,"Almonds, in shell",477530.0,1913160.0,4006.4
United States of America,2019,Apples,119301.0,5028526.46,42149.8
United States of America,2019,Apricots,3880.0,46540.0,11994.8
United States of America,2019,Artichokes,2671.0,43409.0,16252.4
United States of America,2019,Asparagus,8256.0,33702.0,4082.3
United States of America,2019,Avocados,21416.0,122669.56,5727.9
United States of America,2019,Bananas,348.0,3452.33,9907.2
United States of America,2019,Barley,898820.0,3755720.0,4178.5
United States of America,2019,"Beans, dry",465427.0,920064.0,1976.8
United States of America,2019,Blueberries,47591.0,342230.0,7191.1
United States of America,2019,"Broad beans and horse beans, green",16281.0,43119.66,2648.4
United States of America,2019,Buckwheat,81800.0,85802.84,1048.9
United States of America,2019,Cabbages,24443.0,1008744.0,41269.2
United States of America,2019,Cantaloupes and other melons,23553.0,630629.0,26775.2
United States of America,2019,Carrots and turnips,29178.0,1510304.0,51762.0
United States of America,2019,Cauliflowers and broccoli,60784.0,1209731.0,19902.2
United States of America,2019,Cherries,34600.0,319870.0,9244.8
United States of America,2019,"Chick peas, dry",183490.0,282910.0,1541.8
United States of America,2019,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",21044.0,658322.0,31283.6
United States of America,2019,"Coffee, green",2792.0,2320.0,830.9
United States of America,2019,"Cow peas, dry",5463.0,12156.0,2225.2
United States of America,2019,Cranberries,15580.0,359110.0,23049.4
United States of America,2019,Cucumbers and gherkins,40792.0,670251.0,16430.8
United States of America,2019,Dates,6232.0,55701.16,8937.7
United States of America,2019,Eggplants (aubergines),2640.0,98222.68,37204.8
United States of America,2019,Figs,2661.0,28526.04,10719.6
United States of America,2019,"Ginger, raw",19.0,669.8,35122.5
United States of America,2019,Grapes,378381.0,6314914.79,16689.3
United States of America,2019,Green corn (maize),158111.0,2856091.0,18063.9
United States of America,2019,Green garlic,9996.0,173658.0,17373.2
United States of America,2019,"Groundnuts, excluding shelled",562400.0,2479560.0,4408.9
United States of America,2019,"Hazelnuts, in shell",20235.0,40820.0,2017.3
United States of America,2019,Hop cones,22880.0,50820.0,2221.2
United States of America,2019,Kiwi fruit,1780.0,33930.0,19061.8
United States of America,2019,Lemons and limes,22784.0,909000.0,39896.7
United States of America,2019,"Lentils, dry",174420.0,244400.0,1401.2
United States of America,2019,Lettuce and chicory,105700.0,3714083.0,35138.0
United States of America,2019,Linseed,114930.0,142880.0,1243.2
United States of America,2019,Maize (corn),32916270.0,345962110.0,10510.4
United States of America,2019,"Mangoes, guavas and mangosteens",73.0,1416.52,19466.5
United States of America,2019,Millet,188180.0,376660.0,2001.6
United States of America,2019,Mustard seed,36420.0,28840.0,791.9
United States of America,2019,Oats,335080.0,773040.0,2307.0
United States of America,2019,Okra,1292.0,10165.4,7868.6
United States of America,2019,Olives,15180.0,151950.0,10009.9
United States of America,2019,"Onions and shallots, dry (excluding dehydrated)",52366.0,3170271.0,60540.2
United States of America,2019,Oranges,206228.0,4923290.0,23873.0
United States of America,2019,"Other beans, green",9796.0,31730.77,3239.2
United States of America,2019,Other berries and fruits of the genus vaccinium n.e.c.,3537.0,29436.19,8323.4
United States of America,2019,"Other citrus fruit, n.e.c.",1117.0,21393.33,19158.2
United States of America,2019,"Other fruits, n.e.c.",36.0,705.41,19714.7
United States of America,2019,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",166690.0,134450.0,806.6
United States of America,2019,"Other vegetables, fresh n.e.c.",11372.0,713773.0,62765.8
United States of America,2019,Papayas,279.0,5329.71,19086.9
United States of America,2019,Peaches and nectarines,35936.0,731730.0,20362.0
United States of America,2019,Pears,18009.0,648637.27,36018.3
United States of America,2019,"Peas, dry",425730.0,1013600.0,2380.9
United States of America,2019,"Peas, green",51840.0,228502.0,4407.8
United States of America,2019,Pineapples,5618.0,168665.24,30023.7
United States of America,2019,"Pistachios, in shell",137593.0,336112.04,2442.8
United States of America,2019,Plums and sloes,23470.0,327950.0,13973.2
United States of America,2019,Pomelos and grapefruits,20113.0,547940.0,27243.1
United States of America,2019,Potatoes,379320.0,19251320.0,50752.2
United States of America,2019,"Pumpkins, squash and gourds",42371.0,931584.0,21986.6
United States of America,2019,Rape or colza seed,776970.0,1552800.0,1998.5
United States of America,2019,Raspberries,6760.0,97250.23,14386.1
United States of America,2019,Rice,1002420.0,8396180.0,8375.9
United States of America,2019,Rye,125450.0,269810.0,2150.7
United States of America,2019,Safflower seed,61310.0,87500.0,1427.2
United States of America,2019,"Seed cotton, unginned",4699460.0,12748778.73,2712.8
United States of America,2019,Sorghum,1891930.0,8673480.0,4584.5
United States of America,2019,Sour cherries,13678.0,118296.79,8648.4
United States of America,2019,Soya beans,30327060.0,96667090.0,3187.5
United States of America,2019,Spinach,26466.0,429371.0,16223.2
United States of America,2019,Strawberries,17600.0,1035100.0,58812.5
United States of America,2019,String beans,74543.0,732652.0,9828.6
United States of America,2019,Sugar beet,396640.0,25990840.0,65527.5
United States of America,2019,Sugar cane,369560.0,28972760.0,78398.0
United States of America,2019,Sunflower seed,507280.0,887240.0,1749.0
United States of America,2019,Sweet potatoes,59367.0,1450249.0,24428.4
United States of America,2019,"Tangerines, mandarins, clementines",29259.0,1004250.0,34323.0
United States of America,2019,Taro,133.0,1536.67,11525.0
United States of America,2019,Tomatoes,110763.0,10858982.0,98038.4
United States of America,2019,Unmanufactured tobacco,91910.0,212260.0,2309.4
United States of America,2019,"Walnuts, in shell",147710.0,594206.18,4022.8
United States of America,2019,Watermelons,40185.0,1638104.0,40763.7
United States of America,2019,Wheat,15132980.0,52580890.0,3474.6
United States of America,2020,"Almonds, in shell",505863.0,2345070.0,4635.8
United States of America,2020,Apples,119707.0,4665199.0,38971.8
United States of America,2020,Apricots,3424.0,28320.0,8271.0
United States of America,2020,Artichokes,2064.0,34700.0,16812.0
United States of America,2020,Asparagus,7284.0,28268.0,3880.8
United States of America,2020,Avocados,21335.0,187433.49,8785.2
United States of America,2020,Bananas,338.0,3470.47,10267.4
United States of America,2020,Barley,895980.0,3719010.0,4150.8
United States of America,2020,"Beans, dry",665880.0,1465376.0,2200.7
United States of America,2020,Blueberries,47308.0,315520.0,6669.5
United States of America,2020,"Broad beans and horse beans, green",16325.0,43407.1,2659.0
United States of America,2020,Buckwheat,81787.0,85906.64,1050.4
United States of America,2020,Cabbages,23472.0,1068981.0,45542.8
United States of America,2020,Cantaloupes and other melons,17928.0,608472.0,33939.8
United States of America,2020,Carrots and turnips,28005.0,1395024.0,49813.4
United States of America,2020,Cauliflowers and broccoli,57951.0,1131056.0,19517.5
United States of America,2020,Cherries,34400.0,294930.0,8573.5
United States of America,2020,"Chick peas, dry",101500.0,185380.0,1826.4
United States of America,2020,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",17806.0,565743.0,31772.6
United States of America,2020,"Coffee, green",2752.0,1960.0,712.2
United States of America,2020,"Cow peas, dry",7730.0,16284.0,2106.6
United States of America,2020,Cranberries,15864.0,354170.0,22325.4
United States of America,2020,Cucumbers and gherkins,37029.0,567245.0,15318.9
United States of America,2020,Dates,6677.0,56789.78,8504.9
United States of America,2020,Eggplants (aubergines),2654.0,98973.09,37293.8
United States of America,2020,Figs,2671.0,27433.92,10269.2
United States of America,2020,"Ginger, raw",19.0,662.37,34072.2
United States of America,2020,Grapes,374338.0,5479400.0,14637.6
United States of America,2020,Green corn (maize),150828.0,2743282.0,18188.1
United States of America,2020,Green garlic,9591.0,161252.0,16812.8
United States of America,2020,"Groundnuts, excluding shelled",653660.0,2793380.0,4273.4
United States of America,2020,"Hazelnuts, in shell",24281.0,56060.0,2308.8
United States of America,2020,Hop cones,23730.0,47090.0,1984.4
United States of America,2020,Kiwi fruit,1780.0,36290.0,20387.6
United States of America,2020,Lemons and limes,23189.0,983390.0,42408.5
United States of America,2020,"Lentils, dry",206390.0,335570.0,1625.9
United States of America,2020,Lettuce and chicory,105665.0,3827618.0,36224.1
United States of America,2020,Linseed,119790.0,144940.0,1210.0
United States of America,2020,Maize (corn),33311250.0,358447310.0,10760.5
United States of America,2020,"Mangoes, guavas and mangosteens",70.0,1372.5,19641.1
United States of America,2020,Millet,205990.0,217110.0,1054.0
United States of America,2020,Mustard seed,36990.0,37090.0,1002.7
United States of America,2020,Oats,408330.0,953550.0,2335.2
United States of America,2020,Okra,1332.0,10562.47,7929.2
United States of America,2020,Olives,14569.0,61420.0,4215.8
United States of America,2020,"Onions and shallots, dry (excluding dehydrated)",53316.0,3353500.0,62898.6
United States of America,2020,Oranges,203842.0,4766350.0,23382.6
United States of America,2020,"Other beans, green",9764.0,32072.92,3284.7
United States of America,2020,Other berries and fruits of the genus vaccinium n.e.c.,3601.0,28952.87,8040.8
United States of America,2020,"Other citrus fruit, n.e.c.",1152.0,23081.11,20031.8
United States of America,2020,"Other fruits, n.e.c.",35.0,685.18,19355.1
United States of America,2020,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",171994.0,156030.0,907.2
United States of America,2020,"Other vegetables, fresh n.e.c.",11655.0,731554.0,62767.4
United States of America,2020,Papayas,243.0,3760.0,15485.3
United States of America,2020,Peaches and nectarines,36260.0,703300.0,19396.0
United States of America,2020,Pears,17564.0,595110.0,33882.4
United States of America,2020,"Peas, dry",392550.0,981080.0,2499.2
United States of America,2020,"Peas, green",51193.0,238023.0,4649.5
United States of America,2020,Pineapples,5769.0,168283.73,29168.9
United States of America,2020,"Pistachios, in shell",150545.0,474000.0,3148.6
United States of America,2020,Plums and sloes,21449.0,245380.0,11440.2
United States of America,2020,Pomelos and grapefruits,18778.0,517100.0,27537.5
United States of America,2020,Potatoes,368960.0,19051790.0,51636.5
United States of America,2020,"Pumpkins, squash and gourds",43181.0,902517.0,20900.8
United States of America,2020,Rape or colza seed,727590.0,1575310.0,2165.1
United States of America,2020,Raspberries,6840.0,100700.0,14722.2
United States of America,2020,Rice,1208400.0,10319860.0,8540.1
United States of America,2020,Rye,133550.0,292930.0,2193.4
United States of America,2020,Safflower seed,51960.0,69000.0,1327.9
United States of America,2020,"Seed cotton, unginned",3348610.0,9211030.39,2750.7
United States of America,2020,Sorghum,2061900.0,9473620.0,4594.6
United States of America,2020,Sour cherries,12707.0,63500.0,4997.2
United States of America,2020,Soya beans,33428610.0,114748940.0,3432.7
United States of America,2020,Spinach,23593.0,325180.0,13782.9
United States of America,2020,Strawberries,18818.0,1209730.0,64285.8
United States of America,2020,String beans,70780.0,653318.0,9230.3
United States of America,2020,Sugar beet,462080.0,30490480.0,65985.3
United States of America,2020,Sugar cane,383480.0,32749370.0,85400.5
United States of America,2020,Sunflower seed,674090.0,1353020.0,2007.2
United States of America,2020,Sweet potatoes,62848.0,1366583.0,21744.3
United States of America,2020,"Tangerines, mandarins, clementines",29907.0,856380.0,28634.8
United States of America,2020,Taro,134.0,1518.89,11297.5
United States of America,2020,Tomatoes,110440.0,10939109.0,99050.2
United States of America,2020,Unmanufactured tobacco,77340.0,169130.0,2186.8
United States of America,2020,"Walnuts, in shell",153782.0,716680.0,4660.4
United States of America,2020,Watermelons,38284.0,1561787.0,40794.8
United States of America,2020,Wheat,14888140.0,49751180.0,3341.7
United States of America,2021,"Almonds, in shell",530144.0,2204370.0,4158.1
United States of America,2021,Apples,121205.0,4568810.0,37694.9
United States of America,2021,Apricots,2958.0,36250.0,12254.9
United States of America,2021,Artichokes,1943.0,35925.0,18489.4
United States of America,2021,Asparagus,6637.0,35925.0,5412.8
United States of America,2021,Avocados,21432.0,137060.0,6395.1
United States of America,2021,Bananas,330.0,3624.27,10991.3
United States of America,2021,Barley,806950.0,2625600.0,3253.7
United States of America,2021,"Beans, dry",529010.0,1005978.0,1901.6
United States of America,2021,Blueberries,55119.0,378390.0,6865.0
United States of America,2021,"Broad beans and horse beans, green",16202.0,43826.93,2705.1
United States of America,2021,Buckwheat,82456.0,86752.85,1052.1
United States of America,2021,Cabbages,21894.0,926440.0,42314.8
United States of America,2021,Cantaloupes and other melons,20679.0,613416.0,29663.7
United States of America,2021,Carrots and turnips,25779.0,1288815.0,49994.8
United States of America,2021,Cauliflowers and broccoli,66895.0,1082430.0,16181.0
United States of America,2021,Cherries,35410.0,333210.0,9410.1
United States of America,2021,"Chick peas, dry",141320.0,129190.0,914.2
United States of America,2021,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",17766.0,579873.0,32639.5
United States of America,2021,"Coffee, green",2995.0,4709.0,1572.3
United States of America,2021,"Cow peas, dry",5220.0,10387.0,1989.8
United States of America,2021,Cranberries,14812.0,309400.0,20888.5
United States of America,2021,Cucumbers and gherkins,35653.0,629768.0,17663.8
United States of America,2021,Dates,6313.0,61190.0,9692.7
United States of America,2021,Eggplants (aubergines),2657.0,98560.0,37091.5
United States of America,2021,Figs,2659.0,27859.36,10478.8
United States of America,2021,"Ginger, raw",19.0,659.2,34105.7
United States of America,2021,Grapes,365435.0,5473950.0,14979.3
United States of America,2021,Green corn (maize),154592.0,2771155.0,17925.6
United States of America,2021,Green garlic,9874.0,160481.0,16252.9
United States of America,2021,"Groundnuts, excluding shelled",622410.0,2884480.0,4634.4
United States of America,2021,"Hazelnuts, in shell",23472.0,70490.0,3003.2
United States of America,2021,Hempseed,3341.0,1983.0,593.5
United States of America,2021,Hop cones,24630.0,52450.0,2129.5
United States of America,2021,Kiwi fruit,1821.0,31930.0,17534.3
United States of America,2021,Lemons and limes,23067.0,803770.0,34845.0
United States of America,2021,"Lentils, dry",233510.0,157390.0,674.0
United States of America,2021,Lettuce and chicory,139213.0,4470653.0,32113.8
United States of America,2021,Linseed,113310.0,70310.0,620.5
United States of America,2021,Maize (corn),34393800.0,381469380.0,11091.2
United States of America,2021,"Mangoes, guavas and mangosteens",69.0,1374.02,19793.7
United States of America,2021,Millet,268310.0,348860.0,1300.2
United States of America,2021,Mustard seed,36140.0,19030.0,526.6
United States of America,2021,Oats,263050.0,578220.0,2198.1
United States of America,2021,Okra,1331.0,10612.26,7973.5
United States of America,2021,Olives,16592.0,104330.0,6288.0
United States of America,2021,"Onions and shallots, dry (excluding dehydrated)",58154.0,3295100.0,56661.6
United States of America,2021,Oranges,198986.0,3980730.0,20005.1
United States of America,2021,"Other beans, green",9444.0,31175.16,3301.1
United States of America,2021,Other berries and fruits of the genus vaccinium n.e.c.,3599.0,29914.42,8311.3
United States of America,2021,"Other citrus fruit, n.e.c.",1136.0,22441.48,19749.7
United States of America,2021,"Other fruits, n.e.c.",35.0,683.98,19411.6
United States of America,2021,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",181422.0,143790.0,792.6
United States of America,2021,"Other vegetables, fresh n.e.c.",11250.0,693543.0,61648.3
United States of America,2021,Papayas,283.0,7080.0,25017.7
United States of America,2021,Peaches and nectarines,36827.0,768120.0,20857.5
United States of America,2021,Pears,17159.0,604190.0,35211.3
United States of America,2021,"Peas, dry",361790.0,415540.0,1148.6
United States of America,2021,"Peas, green",51760.0,202656.0,3915.3
United States of America,2021,Pineapples,5624.0,168018.41,29875.2
United States of America,2021,"Pistachios, in shell",165518.0,523900.0,3165.2
United States of America,2021,Plums and sloes,19385.0,292020.0,15064.2
United States of America,2021,Pomelos and grapefruits,17280.0,397350.0,22994.8
United States of America,2021,Potatoes,376200.0,18717000.0,49752.8
United States of America,2021,"Pumpkins, squash and gourds",45892.0,1074053.0,23403.9
United States of America,2021,Rape or colza seed,848590.0,1242150.0,1463.8
United States of America,2021,Raspberries,6232.0,74250.0,11914.3
United States of America,2021,Rice,1002820.0,8665970.0,8641.6
United States of America,2021,Rye,118980.0,249130.0,2093.9
United States of America,2021,Safflower seed,53340.0,59740.0,1120.0
United States of America,2021,"Seed cotton, unginned",4153410.0,11549333.16,2780.7
United States of America,2021,Sorghum,2626440.0,11374900.0,4330.9
United States of America,2021,Sour cherries,13759.0,77470.0,5630.5
United States of America,2021,Soya beans,34929220.0,121503600.0,3478.6
United States of America,2021,Spinach,25131.0,363078.0,14447.4
United States of America,2021,Strawberries,21246.0,1211090.0,57003.2
United States of America,2021,String beans,71145.0,671662.0,9440.7
United States of America,2021,Sugar beet,448560.0,33355370.0,74361.0
United States of America,2021,Sugar cane,378470.0,29790130.0,78712.0
United States of America,2021,Sunflower seed,502540.0,861550.0,1714.4
United States of America,2021,Sweet potatoes,63415.0,1362932.0,21492.3
United States of America,2021,"Tangerines, mandarins, clementines",30271.0,1083180.0,35782.8
United States of America,2021,Taro,133.0,1468.52,11075.4
United States of America,2021,Tomatoes,112180.0,10445714.0,93115.7
United States of America,2021,"True hemp, raw or retted",5135.0,15081.0,2936.9
United States of America,2021,Unmanufactured tobacco,84750.0,207030.0,2442.8
United States of America,2021,"Walnuts, in shell",159853.0,666780.0,4171.2
United States of America,2021,Watermelons,42371.0,1605491.0,37891.3
United States of America,2021,Wheat,15032210.0,44803690.0,2980.5
United States of America,2022,"Almonds, in shell",546332.0,1869160.0,3421.3
United States of America,2022,Apples,122338.0,4524590.0,36984.3
